year,region_code,region,age_group,item,value,unit,table_id,table_name
2023,39,제주도,60세 이상,15세이상인구,166.9,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2024,39,제주도,60세 이상,15세이상인구,173.1,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2025,39,제주도,60세 이상,15세이상인구,178.7,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2010,34,충청남도,60세 이상,15세이상인구,406.1,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2011,34,충청남도,60세 이상,15세이상인구,414.6,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2012,34,충청남도,60세 이상,15세이상인구,426.0,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2013,34,충청남도,60세 이상,15세이상인구,436.9,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2014,34,충청남도,60세 이상,15세이상인구,449.7,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2015,34,충청남도,60세 이상,15세이상인구,468.7,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2016,34,충청남도,60세 이상,15세이상인구,490.8,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2017,34,충청남도,60세 이상,15세이상인구,477.7,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2018,34,충청남도,60세 이상,15세이상인구,498.2,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2019,34,충청남도,60세 이상,15세이상인구,519.2,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2020,34,충청남도,60세 이상,15세이상인구,543.9,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2021,34,충청남도,60세 이상,15세이상인구,570.8,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2022,34,충청남도,60세 이상,15세이상인구,597.0,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2023,34,충청남도,60세 이상,15세이상인구,619.5,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2024,34,충청남도,60세 이상,15세이상인구,639.6,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2025,34,충청남도,60세 이상,15세이상인구,663.0,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2010,33,충청북도,60세 이상,15세이상인구,269.0,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2011,33,충청북도,60세 이상,15세이상인구,275.4,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2012,33,충청북도,60세 이상,15세이상인구,284.1,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2013,33,충청북도,60세 이상,15세이상인구,292.6,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2014,33,충청북도,60세 이상,15세이상인구,303.1,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2015,33,충청북도,60세 이상,15세이상인구,315.9,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2016,33,충청북도,60세 이상,15세이상인구,330.2,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2017,33,충청북도,60세 이상,15세이상인구,347.0,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2018,33,충청북도,60세 이상,15세이상인구,365.1,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2019,33,충청북도,60세 이상,15세이상인구,383.4,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2020,33,충청북도,60세 이상,15세이상인구,403.2,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2021,33,충청북도,60세 이상,15세이상인구,425.9,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2022,33,충청북도,60세 이상,15세이상인구,446.4,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2023,33,충청북도,60세 이상,15세이상인구,463.9,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2024,33,충청북도,60세 이상,15세이상인구,478.0,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2025,33,충청북도,60세 이상,15세이상인구,494.4,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2010,32,강원도,60세 이상,경제활동인구,108.2,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2011,32,강원도,60세 이상,경제활동인구,112.5,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2012,32,강원도,60세 이상,경제활동인구,116.9,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2013,32,강원도,60세 이상,경제활동인구,116.1,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2014,32,강원도,60세 이상,경제활동인구,130.6,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2015,32,강원도,60세 이상,경제활동인구,140.9,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2016,32,강원도,60세 이상,경제활동인구,148.9,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2017,32,강원도,60세 이상,경제활동인구,174.2,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2018,32,강원도,60세 이상,경제활동인구,188.1,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2019,32,강원도,60세 이상,경제활동인구,209.8,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2020,32,강원도,60세 이상,경제활동인구,219.7,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2021,32,강원도,60세 이상,경제활동인구,241.8,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2022,32,강원도,60세 이상,경제활동인구,253.8,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2023,32,강원도,60세 이상,경제활동인구,267.9,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2024,32,강원도,60세 이상,경제활동인구,272.3,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2025,32,강원도,60세 이상,경제활동인구,294.6,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2010,31,경기도,60세 이상,경제활동인구,444.3,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2011,31,경기도,60세 이상,경제활동인구,464.0,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2012,31,경기도,60세 이상,경제활동인구,515.0,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2013,31,경기도,60세 이상,경제활동인구,574.3,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2014,31,경기도,60세 이상,경제활동인구,630.8,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2015,31,경기도,60세 이상,경제활동인구,678.0,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2016,31,경기도,60세 이상,경제활동인구,730.9,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2017,31,경기도,60세 이상,경제활동인구,788.3,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2018,31,경기도,60세 이상,경제활동인구,853.7,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2019,31,경기도,60세 이상,경제활동인구,980.6,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2020,31,경기도,60세 이상,경제활동인구,1076.8,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2021,31,경기도,60세 이상,경제활동인구,1184.0,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2022,31,경기도,60세 이상,경제활동인구,1331.1,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2023,31,경기도,60세 이상,경제활동인구,1411.1,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2024,31,경기도,60세 이상,경제활동인구,1493.6,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2025,31,경기도,60세 이상,경제활동인구,1586.6,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2010,38,경상남도,60세 이상,경제활동인구,220.3,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2011,38,경상남도,60세 이상,경제활동인구,230.2,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2012,38,경상남도,60세 이상,경제활동인구,237.0,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2013,38,경상남도,60세 이상,경제활동인구,237.7,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2014,38,경상남도,60세 이상,경제활동인구,240.1,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2015,38,경상남도,60세 이상,경제활동인구,258.3,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2016,38,경상남도,60세 이상,경제활동인구,285.2,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2017,38,경상남도,60세 이상,경제활동인구,300.0,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2018,38,경상남도,60세 이상,경제활동인구,325.3,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2019,38,경상남도,60세 이상,경제활동인구,344.2,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2020,38,경상남도,60세 이상,경제활동인구,388.3,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2021,38,경상남도,60세 이상,경제활동인구,427.9,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2022,38,경상남도,60세 이상,경제활동인구,453.7,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2023,38,경상남도,60세 이상,경제활동인구,460.9,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2024,38,경상남도,60세 이상,경제활동인구,483.7,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2025,38,경상남도,60세 이상,경제활동인구,508.5,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2010,37,경상북도,60세 이상,경제활동인구,282.7,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2011,37,경상북도,60세 이상,경제활동인구,289.9,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2012,37,경상북도,60세 이상,경제활동인구,290.9,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2013,37,경상북도,60세 이상,경제활동인구,298.6,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2014,37,경상북도,60세 이상,경제활동인구,310.3,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2015,37,경상북도,60세 이상,경제활동인구,314.6,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2016,37,경상북도,60세 이상,경제활동인구,327.0,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2017,37,경상북도,60세 이상,경제활동인구,337.4,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2018,37,경상북도,60세 이상,경제활동인구,352.5,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2019,37,경상북도,60세 이상,경제활동인구,372.8,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2020,37,경상북도,60세 이상,경제활동인구,404.0,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2021,37,경상북도,60세 이상,경제활동인구,434.9,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2022,37,경상북도,60세 이상,경제활동인구,457.2,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2023,37,경상북도,60세 이상,경제활동인구,484.5,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2024,37,경상북도,60세 이상,경제활동인구,498.3,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2025,37,경상북도,60세 이상,경제활동인구,518.4,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2010,24,광주광역시,60세 이상,경제활동인구,62.6,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2011,24,광주광역시,60세 이상,경제활동인구,63.7,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2012,24,광주광역시,60세 이상,경제활동인구,66.4,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2013,24,광주광역시,60세 이상,경제활동인구,74.0,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2014,24,광주광역시,60세 이상,경제활동인구,81.4,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2015,24,광주광역시,60세 이상,경제활동인구,85.5,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2016,24,광주광역시,60세 이상,경제활동인구,94.1,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2017,24,광주광역시,60세 이상,경제활동인구,100.3,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2018,24,광주광역시,60세 이상,경제활동인구,104.5,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2019,24,광주광역시,60세 이상,경제활동인구,114.0,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2020,24,광주광역시,60세 이상,경제활동인구,125.0,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2021,24,광주광역시,60세 이상,경제활동인구,131.5,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2022,24,광주광역시,60세 이상,경제활동인구,138.1,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2023,24,광주광역시,60세 이상,경제활동인구,152.0,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2024,24,광주광역시,60세 이상,경제활동인구,165.7,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2025,24,광주광역시,60세 이상,경제활동인구,178.6,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2010,22,대구광역시,60세 이상,경제활동인구,110.2,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2011,22,대구광역시,60세 이상,경제활동인구,125.7,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2012,22,대구광역시,60세 이상,경제활동인구,138.7,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2013,22,대구광역시,60세 이상,경제활동인구,142.9,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2014,22,대구광역시,60세 이상,경제활동인구,153.9,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2015,22,대구광역시,60세 이상,경제활동인구,160.8,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2016,22,대구광역시,60세 이상,경제활동인구,175.2,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
