C1_OBJ_NM,C2_NM,DT,C2,C1,PRD_SE,UNIT_NM_ENG,ITM_ID,TBL_ID,ITM_NM,TBL_NM,PRD_DE,LST_CHN_DE,C1_NM_ENG,C1_NM,UNIT_NM,ITM_NM_ENG,C2_OBJ_NM_ENG,C2_NM_ENG,ORG_ID,C1_OBJ_NM_ENG,C2_OBJ_NM
시도별,15 - 29세,42.4,75,34,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2021,2021-12-30,Chungcheongnam-do,충청남도,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,45.2,75,34,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2022,2022-12-29,Chungcheongnam-do,충청남도,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,44.7,75,34,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2023,2023-12-28,Chungcheongnam-do,충청남도,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,44.2,75,34,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2024,2025-01-02,Chungcheongnam-do,충청남도,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,34.8,75,35,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2015,2017-12-05,Jeollabuk-do,전라북도,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,33.8,75,35,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2016,2017-11-16,Jeollabuk-do,전라북도,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,32.7,75,35,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2017,2018-01-10,Jeollabuk-do,전라북도,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,31.7,75,35,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2018,2018-12-28,Jeollabuk-do,전라북도,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,32.7,75,35,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2019,2020-01-03,Jeollabuk-do,전라북도,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,31.5,75,35,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2020,2020-12-30,Jeollabuk-do,전라북도,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,36.5,75,35,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2021,2021-12-30,Jeollabuk-do,전라북도,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,38.6,75,35,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2022,2022-12-29,Jeollabuk-do,전라북도,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,38.8,75,35,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2023,2023-12-28,Jeollabuk-do,전라북도,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,38.0,75,35,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2024,2025-01-02,Jeollabuk-do,전라북도,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,36.9,75,36,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2015,2017-12-05,Jeollanam-do,전라남도,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,36.7,75,36,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2016,2017-11-16,Jeollanam-do,전라남도,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,35.8,75,36,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2017,2018-01-10,Jeollanam-do,전라남도,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,36.6,75,36,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2018,2018-12-28,Jeollanam-do,전라남도,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,37.4,75,36,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2019,2020-01-03,Jeollanam-do,전라남도,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,37.9,75,36,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2020,2020-12-30,Jeollanam-do,전라남도,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,37.2,75,36,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2021,2021-12-30,Jeollanam-do,전라남도,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,40.1,75,36,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2022,2022-12-29,Jeollanam-do,전라남도,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,39.4,75,36,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2023,2023-12-28,Jeollanam-do,전라남도,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,41.2,75,36,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2024,2025-01-02,Jeollanam-do,전라남도,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,41.1,75,37,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2015,2017-12-05,Gyeongsangbuk-do,경상북도,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,40.0,75,37,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2016,2017-11-16,Gyeongsangbuk-do,경상북도,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,39.4,75,37,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2017,2018-01-10,Gyeongsangbuk-do,경상북도,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,37.3,75,37,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2018,2018-12-28,Gyeongsangbuk-do,경상북도,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,38.7,75,37,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2019,2020-01-03,Gyeongsangbuk-do,경상북도,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,38.0,75,37,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2020,2020-12-30,Gyeongsangbuk-do,경상북도,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,38.7,75,37,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2021,2021-12-30,Gyeongsangbuk-do,경상북도,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,42.1,75,37,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2022,2022-12-29,Gyeongsangbuk-do,경상북도,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,39.2,75,37,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2023,2023-12-28,Gyeongsangbuk-do,경상북도,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,41.3,75,37,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2024,2025-01-02,Gyeongsangbuk-do,경상북도,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,36.9,75,38,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2015,2017-12-05,Gyeongsangnam-do,경상남도,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,40.0,75,38,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2016,2017-11-16,Gyeongsangnam-do,경상남도,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,39.0,75,38,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2017,2018-01-10,Gyeongsangnam-do,경상남도,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,38.7,75,38,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2018,2018-12-28,Gyeongsangnam-do,경상남도,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,39.3,75,38,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2019,2020-01-03,Gyeongsangnam-do,경상남도,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,37.7,75,38,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2020,2020-12-30,Gyeongsangnam-do,경상남도,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,39.4,75,38,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2021,2021-12-30,Gyeongsangnam-do,경상남도,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,39.9,75,38,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2022,2022-12-29,Gyeongsangnam-do,경상남도,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,39.0,75,38,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2023,2023-12-28,Gyeongsangnam-do,경상남도,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,36.5,75,38,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2024,2025-01-02,Gyeongsangnam-do,경상남도,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,43.2,75,39,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2015,2017-12-05,Jeju-do,제주도,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,46.5,75,39,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2016,2017-11-16,Jeju-do,제주도,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,47.8,75,39,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2017,2018-01-10,Jeju-do,제주도,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,45.9,75,39,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2018,2018-12-28,Jeju-do,제주도,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,43.7,75,39,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2019,2020-01-03,Jeju-do,제주도,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,41.6,75,39,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2020,2020-12-30,Jeju-do,제주도,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,42.6,75,39,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2021,2021-12-30,Jeju-do,제주도,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,47.5,75,39,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2022,2022-12-29,Jeju-do,제주도,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,46.4,75,39,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2023,2023-12-28,Jeju-do,제주도,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,42.1,75,39,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2024,2025-01-02,Jeju-do,제주도,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
