C2,PRD_SE,ITM_ID,TBL_ID,PRD_DE,C3_NM,C3_OBJ_NM_ENG,C2_OBJ_NM_ENG,C1_OBJ_NM_ENG,C1_OBJ_NM,C2_NM,C3,DT,C1,UNIT_NM_ENG,C3_NM_ENG,ITM_NM,TBL_NM,LST_CHN_DE,C1_NM_ENG,C1_NM,UNIT_NM,ITM_NM_ENG,C2_NM_ENG,C3_OBJ_NM,ORG_ID,C2_OBJ_NM
26230,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,부산진구,0,5,27720,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Gunwi-gun,군위군,명,Migrants,Busanjin-gu,성별,101,전입지별
26260,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,동래구,0,1,27720,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Gunwi-gun,군위군,명,Migrants,Dongnae-gu,성별,101,전입지별
26290,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,남  구,0,6,27720,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Gunwi-gun,군위군,명,Migrants,Nam-gu,성별,101,전입지별
26320,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,북  구,0,5,27720,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Gunwi-gun,군위군,명,Migrants,Buk-gu,성별,101,전입지별
26350,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,해운대구,0,5,27720,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Gunwi-gun,군위군,명,Migrants,Haeundae-gu,성별,101,전입지별
26380,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,사하구,0,4,27720,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Gunwi-gun,군위군,명,Migrants,Saha-gu,성별,101,전입지별
26410,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,금정구,0,4,27720,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Gunwi-gun,군위군,명,Migrants,Geumjeong-gu,성별,101,전입지별
26440,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,강서구,0,1,27720,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Gunwi-gun,군위군,명,Migrants,Gangseo-gu,성별,101,전입지별
26470,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,연제구,0,0,27720,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Gunwi-gun,군위군,명,Migrants,Yeonje-gu,성별,101,전입지별
26500,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,수영구,0,1,27720,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Gunwi-gun,군위군,명,Migrants,Suyeong-gu,성별,101,전입지별
26530,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,사상구,0,0,27720,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Gunwi-gun,군위군,명,Migrants,Sasang-gu,성별,101,전입지별
26710,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,기장군,0,2,27720,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Gunwi-gun,군위군,명,Migrants,Gijang-gun,성별,101,전입지별
27,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,대구광역시,0,886,27720,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Gunwi-gun,군위군,명,Migrants,Daegu,성별,101,전입지별
27110,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,중  구,0,38,27720,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Gunwi-gun,군위군,명,Migrants,Jung-gu,성별,101,전입지별
27140,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,동  구,0,103,27720,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Gunwi-gun,군위군,명,Migrants,Dong-gu,성별,101,전입지별
27170,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,서  구,0,55,27720,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Gunwi-gun,군위군,명,Migrants,Seo-gu,성별,101,전입지별
27200,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,남  구,0,33,27720,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Gunwi-gun,군위군,명,Migrants,Nam-gu,성별,101,전입지별
27230,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,북  구,0,277,27720,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Gunwi-gun,군위군,명,Migrants,Buk-gu,성별,101,전입지별
27260,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,수성구,0,83,27720,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Gunwi-gun,군위군,명,Migrants,Suseong-gu,성별,101,전입지별
27290,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,달서구,0,108,27720,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Gunwi-gun,군위군,명,Migrants,Dalseo-gu,성별,101,전입지별
27710,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,달성군,0,48,27720,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Gunwi-gun,군위군,명,Migrants,Dalseong-gun,성별,101,전입지별
27720,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,군위군,0,141,27720,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Gunwi-gun,군위군,명,Migrants,Gunwi-gun,성별,101,전입지별
28,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,인천광역시,0,31,27720,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Gunwi-gun,군위군,명,Migrants,Incheon,성별,101,전입지별
28110,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,중  구,0,5,27720,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Gunwi-gun,군위군,명,Migrants,Jung-gu,성별,101,전입지별
28140,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,동  구,0,0,27720,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Gunwi-gun,군위군,명,Migrants,Dong-gu,성별,101,전입지별
28170,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,남  구,0,0,27720,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Gunwi-gun,군위군,명,Migrants,Nam-gu,성별,101,전입지별
28177,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,미추홀구,0,3,27720,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Gunwi-gun,군위군,명,Migrants,Michuhol-gu,성별,101,전입지별
28185,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,연수구,0,11,27720,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Gunwi-gun,군위군,명,Migrants,Yeonsu-gu,성별,101,전입지별
28200,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,남동구,0,4,27720,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Gunwi-gun,군위군,명,Migrants,Namdong-gu,성별,101,전입지별
28237,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,부평구,0,1,27720,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Gunwi-gun,군위군,명,Migrants,Bupyeong-gu,성별,101,전입지별
28245,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,계양구,0,2,27720,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Gunwi-gun,군위군,명,Migrants,Gyeyang-gu,성별,101,전입지별
28260,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,서구,0,5,27720,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Gunwi-gun,군위군,명,Migrants,Seo-gu,성별,101,전입지별
28710,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,강화군,0,0,27720,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Gunwi-gun,군위군,명,Migrants,Ganghwa-gun,성별,101,전입지별
28720,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,옹진군,0,0,27720,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Gunwi-gun,군위군,명,Migrants,Ongjin-gun,성별,101,전입지별
29,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,광주광역시,0,6,27720,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Gunwi-gun,군위군,명,Migrants,Gwangju,성별,101,전입지별
29110,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,동  구,0,0,27720,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Gunwi-gun,군위군,명,Migrants,Dong-gu,성별,101,전입지별
29140,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,서  구,0,2,27720,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Gunwi-gun,군위군,명,Migrants,Seo-gu,성별,101,전입지별
29155,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,남  구,0,1,27720,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Gunwi-gun,군위군,명,Migrants,Nam-gu,성별,101,전입지별
29170,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,북  구,0,1,27720,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Gunwi-gun,군위군,명,Migrants,Buk-gu,성별,101,전입지별
29200,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,광산구,0,2,27720,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Gunwi-gun,군위군,명,Migrants,Gwangsan-gu,성별,101,전입지별
30,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,대전광역시,0,17,27720,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Gunwi-gun,군위군,명,Migrants,Daejeon,성별,101,전입지별
30110,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,동  구,0,2,27720,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Gunwi-gun,군위군,명,Migrants,Dong-gu,성별,101,전입지별
30140,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,중  구,0,2,27720,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Gunwi-gun,군위군,명,Migrants,Jung-gu,성별,101,전입지별
30170,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,서  구,0,2,27720,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Gunwi-gun,군위군,명,Migrants,Seo-gu,성별,101,전입지별
30200,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,유성구,0,9,27720,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Gunwi-gun,군위군,명,Migrants,Yuseong-gu,성별,101,전입지별
30230,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,대덕구,0,2,27720,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Gunwi-gun,군위군,명,Migrants,Daedeok-gu,성별,101,전입지별
31,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,울산광역시,0,24,27720,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Gunwi-gun,군위군,명,Migrants,Ulsan,성별,101,전입지별
31110,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,중구,0,5,27720,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Gunwi-gun,군위군,명,Migrants,Jung-gu,성별,101,전입지별
31140,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,남구,0,6,27720,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Gunwi-gun,군위군,명,Migrants,Nam-gu,성별,101,전입지별
31170,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,동구,0,3,27720,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Gunwi-gun,군위군,명,Migrants,Dong-gu,성별,101,전입지별
31200,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,북구,0,3,27720,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Gunwi-gun,군위군,명,Migrants,Buk-gu,성별,101,전입지별
31710,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,울주군,0,7,27720,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Gunwi-gun,군위군,명,Migrants,Ulju-gun,성별,101,전입지별
36,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,세종특별자치시,0,3,27720,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Gunwi-gun,군위군,명,Migrants,Sejong,성별,101,전입지별
36110,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,세종특별자치시,0,3,27720,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Gunwi-gun,군위군,명,Migrants,Sejong,성별,101,전입지별
41,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,경기도,0,86,27720,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Gunwi-gun,군위군,명,Migrants,Gyeonggi-do,성별,101,전입지별
41110,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,수원시,0,10,27720,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Gunwi-gun,군위군,명,Migrants,Suwon-si,성별,101,전입지별
